  cell  ,E,W,N,S
"(16, 146)",1,1,0,0
"(17, 146)",0,1,0,1
"(18, 146)",0,0,1,0
"(19, 146)",1,0,0,1
"(20, 146)",0,1,1,1
"(21, 146)",0,1,1,0
"(22, 146)",1,1,0,0
"(23, 146)",0,1,0,1
"(24, 146)",0,1,1,0
"(25, 146)",1,1,0,0
"(26, 146)",1,0,0,1
"(27, 146)",0,0,1,1
"(28, 146)",0,1,1,0
"(29, 146)",0,0,0,1
"(30, 146)",1,0,1,1
"(31, 146)",0,0,1,1
"(32, 146)",0,0,1,1
"(33, 146)",0,0,1,0
"(34, 146)",1,1,0,1
"(35, 146)",0,0,1,1
"(36, 146)",1,0,1,0
"(37, 146)",1,1,0,0
"(38, 146)",0,1,0,1
"(39, 146)",0,1,1,0
"(40, 146)",1,1,0,1
"(41, 146)",1,0,1,0
"(42, 146)",1,0,0,1
"(43, 146)",0,1,1,0
"(44, 146)",1,0,0,1
"(45, 146)",0,1,1,0
"(46, 146)",1,0,0,1
"(47, 146)",0,0,1,1
"(48, 146)",0,0,1,1
"(49, 146)",1,0,1,0
"(50, 146)",1,0,0,1
"(51, 146)",0,0,1,1
"(52, 146)",1,0,1,0
"(53, 146)",1,1,0,0
"(54, 146)",0,1,0,1
"(55, 146)",0,1,1,0
"(56, 146)",1,1,0,1
"(57, 146)",0,1,1,0
"(58, 146)",1,0,0,1
"(59, 146)",0,1,1,0
"(60, 146)",1,1,0,0
"(61, 146)",1,1,0,0
"(62, 146)",0,0,0,1
"(63, 146)",0,0,1,1
"(64, 146)",0,1,1,1
"(65, 146)",0,1,1,0
"(66, 146)",0,1,0,1
"(67, 146)",1,0,1,0
"(68, 146)",1,0,0,1
"(69, 146)",0,0,1,1
"(70, 146)",0,1,1,0
"(71, 146)",0,0,0,1
"(72, 146)",0,0,1,1
"(73, 146)",0,0,1,1
"(74, 146)",1,0,1,0
"(75, 146)",1,0,0,1
"(76, 146)",0,1,1,0
"(77, 146)",1,0,0,1
"(78, 146)",0,1,1,0
"(79, 146)",0,0,0,1
"(80, 146)",1,0,1,1
"(81, 146)",1,0,1,0
"(82, 146)",1,1,0,0
"(83, 146)",0,1,0,1
"(84, 146)",0,1,1,1
"(85, 146)",0,1,1,0
"(86, 146)",1,0,0,1
"(87, 146)",1,1,1,1
"(88, 146)",1,0,1,1
"(89, 146)",1,0,1,0
"(90, 146)",0,1,0,1
"(91, 146)",0,0,1,0
"(92, 146)",1,1,0,0
"(93, 146)",0,1,0,0
"(94, 146)",0,1,0,1
"(95, 146)",0,0,1,1
"(96, 146)",0,1,1,0
"(97, 146)",0,1,0,1
"(98, 146)",1,0,1,0
"(99, 146)",0,0,0,1
"(100, 146)",0,1,1,1
"(101, 146)",0,0,1,0
"(102, 146)",1,1,0,0
"(103, 146)",0,1,0,1
"(104, 146)",0,1,1,0
"(105, 146)",1,0,0,1
"(106, 146)",0,1,1,0
"(107, 146)",1,0,0,0
"(108, 146)",1,1,0,0
"(109, 146)",0,0,0,1
"(110, 146)",0,1,1,0
"(111, 146)",1,1,0,1
"(112, 146)",1,0,1,0
"(113, 146)",1,1,0,0
"(114, 146)",0,0,0,1
"(115, 146)",1,0,1,1
"(116, 146)",1,0,1,1
"(117, 146)",1,0,1,0
"(118, 146)",1,1,0,0
"(119, 146)",1,1,0,1
"(120, 146)",0,0,1,0
"(121, 146)",1,0,0,1
"(122, 146)",0,0,1,1
"(123, 146)",0,1,1,0
"(124, 146)",1,1,0,0
"(125, 146)",0,1,0,1
"(126, 146)",1,0,1,0
"(127, 146)",1,0,0,1
"(128, 146)",0,0,1,1
"(129, 146)",0,1,1,0
"(130, 146)",1,1,0,0
"(131, 146)",0,1,0,0
"(132, 146)",1,0,0,1
"(133, 146)",0,0,1,1
"(134, 146)",0,1,1,0
"(135, 146)",1,0,0,1
"(136, 146)",0,1,1,1
"(137, 146)",0,1,1,0
"(138, 146)",0,1,0,0
"(139, 146)",1,1,0,0
"(140, 146)",1,0,0,1
"(141, 146)",0,1,1,0
"(142, 146)",1,0,0,1
"(143, 146)",0,1,1,0
"(144, 146)",1,1,0,0
"(145, 146)",1,0,0,1
"(146, 146)",1,0,1,1
"(147, 146)",1,0,1,0
"(148, 146)",0,0,0,1
"(149, 146)",1,1,1,0
"(150, 146)",1,0,0,1
"(151, 146)",0,0,1,1
"(152, 146)",1,0,1,0
"(153, 146)",0,1,0,1
"(154, 146)",0,0,1,1
"(155, 146)",1,0,1,0
"(156, 146)",0,1,0,0
"(157, 146)",1,0,0,1
"(158, 146)",0,0,1,1
"(159, 146)",1,0,1,0
"(160, 146)",0,1,0,1
"(161, 146)",1,0,1,0
"(162, 146)",1,0,0,1
"(163, 146)",1,0,1,0
"(164, 146)",0,0,0,1
"(165, 146)",0,1,1,0
"(166, 146)",1,0,0,1
"(167, 146)",0,0,1,1
"(168, 146)",0,1,1,0
"(169, 146)",1,0,0,0
"(170, 146)",1,0,0,1
"(171, 146)",0,1,1,0
"(172, 146)",1,0,0,1
"(173, 146)",0,1,1,0
"(174, 146)",1,0,0,1
"(175, 146)",1,0,1,0
"(176, 146)",0,1,0,0
"(177, 146)",0,1,0,1
"(178, 146)",0,0,1,1
"(179, 146)",0,1,1,0
"(180, 146)",0,1,0,1
"(181, 146)",1,1,1,0
"(182, 146)",0,1,0,1
"(183, 146)",0,1,1,0
"(184, 146)",0,1,0,1
"(185, 146)",1,0,1,0
"(186, 146)",1,1,0,0
"(187, 146)",1,0,0,1
"(188, 146)",0,1,1,0
"(189, 146)",1,1,0,0
"(190, 146)",0,1,0,1
"(191, 146)",0,0,1,1
"(192, 146)",1,0,1,0
"(193, 146)",0,1,0,0
"(194, 146)",1,0,0,1
"(195, 146)",0,1,1,0
"(196, 146)",1,0,0,1
"(197, 146)",0,1,1,0
"(198, 146)",1,0,0,0
"(199, 146)",0,1,0,1
"(200, 146)",1,1,1,0
"(1, 147)",1,1,0,1
"(2, 147)",0,1,1,0
"(3, 147)",0,1,0,1
"(4, 147)",0,0,1,1
"(5, 147)",0,0,1,0
"(6, 147)",1,0,0,1
"(7, 147)",0,1,1,0
"(8, 147)",0,1,0,1
"(9, 147)",1,0,1,1
"(10, 147)",1,0,1,0
"(11, 147)",0,1,0,1
"(12, 147)",1,0,1,0
"(13, 147)",1,0,0,1
"(14, 147)",0,0,1,1
"(15, 147)",0,1,1,0
"(16, 147)",0,1,0,1
"(17, 147)",0,0,1,1
"(18, 147)",1,0,1,1
"(19, 147)",0,1,1,1
"(20, 147)",0,0,1,1
"(21, 147)",1,0,1,0
"(22, 147)",1,1,0,0
"(23, 147)",1,0,0,1
"(24, 147)",1,0,1,0
"(25, 147)",0,1,0,1
"(26, 147)",0,1,1,1
"(27, 147)",0,0,1,1
"(28, 147)",1,0,1,0
"(29, 147)",1,0,0,1
"(30, 147)",1,1,1,0
"(31, 147)",1,0,0,1
"(32, 147)",0,0,1,1
"(33, 147)",1,0,1,0
"(34, 147)",1,1,0,0
"(35, 147)",1,0,0,1
"(36, 147)",0,1,1,0
"(37, 147)",1,1,0,0
"(38, 147)",1,0,0,1
"(39, 147)",1,0,1,1
"(40, 147)",0,1,1,0
"(41, 147)",0,1,0,0
"(42, 147)",0,1,0,1
"(43, 147)",1,0,1,0
"(44, 147)",0,1,0,1
"(45, 147)",0,0,1,1
"(46, 147)",0,1,1,0
"(47, 147)",1,0,0,0
"(48, 147)",1,0,0,1
"(49, 147)",0,1,1,0
"(50, 147)",1,1,0,1
"(51, 147)",1,0,1,0
"(52, 147)",0,1,0,1
"(53, 147)",0,1,1,0
"(54, 147)",1,0,0,1
"(55, 147)",0,0,1,1
"(56, 147)",0,1,1,0
"(57, 147)",1,0,0,1
"(58, 147)",0,1,1,0
"(59, 147)",1,0,0,0
"(60, 147)",1,1,0,1
"(61, 147)",0,1,1,0
"(62, 147)",1,0,0,1
"(63, 147)",1,0,1,0
"(64, 147)",1,0,0,1
"(65, 147)",1,0,1,0
"(66, 147)",1,0,0,1
"(67, 147)",0,1,1,0
"(68, 147)",0,1,0,1
"(69, 147)",0,0,1,1
"(70, 147)",1,0,1,0
"(71, 147)",1,0,0,1
"(72, 147)",0,0,1,1
"(73, 147)",1,0,1,0
"(74, 147)",0,1,0,1
"(75, 147)",0,1,1,1
"(76, 147)",1,0,1,0
"(77, 147)",0,1,0,1
"(78, 147)",1,0,1,0
"(79, 147)",1,0,0,1
"(80, 147)",0,1,1,0
"(81, 147)",0,1,0,0
"(82, 147)",0,1,0,1
"(83, 147)",1,0,1,1
"(84, 147)",0,0,1,1
"(85, 147)",0,0,1,1
"(86, 147)",0,1,1,0
"(87, 147)",0,1,0,0
"(88, 147)",1,1,0,0
"(89, 147)",1,1,0,0
"(90, 147)",1,0,0,1
"(91, 147)",1,0,1,0
"(92, 147)",1,1,0,1
"(93, 147)",0,0,1,1
"(94, 147)",1,0,1,0
"(95, 147)",1,0,0,1
"(96, 147)",1,0,1,0
"(97, 147)",1,0,0,1
"(98, 147)",0,1,1,0
"(99, 147)",1,0,0,1
"(100, 147)",0,0,1,1
"(101, 147)",1,0,1,0
"(102, 147)",1,1,0,0
"(103, 147)",1,0,0,1
"(104, 147)",0,0,1,1
"(105, 147)",0,1,1,0
"(106, 147)",1,0,0,0
"(107, 147)",1,1,0,1
"(108, 147)",0,1,1,1
"(109, 147)",0,0,1,1
"(110, 147)",1,0,1,0
"(111, 147)",0,1,0,0
"(112, 147)",1,1,0,0
"(113, 147)",0,1,0,1
"(114, 147)",1,0,1,0
"(115, 147)",1,1,0,0
"(116, 147)",1,1,0,0
"(117, 147)",0,1,0,0
"(118, 147)",1,1,0,0
"(119, 147)",0,1,0,0
"(120, 147)",1,0,0,1
"(121, 147)",0,1,1,1
"(122, 147)",0,0,1,0
"(123, 147)",1,0,0,1
"(124, 147)",0,1,1,1
"(125, 147)",0,0,1,0
"(126, 147)",1,1,0,0
"(127, 147)",1,1,0,1
"(128, 147)",1,0,1,0
"(129, 147)",1,0,0,1
"(130, 147)",0,1,1,1
"(131, 147)",1,0,1,0
"(132, 147)",1,1,0,0
"(133, 147)",0,0,0,1
"(134, 147)",0,0,1,1
"(135, 147)",0,1,1,1
"(136, 147)",0,0,1,0
"(137, 147)",1,0,0,1
"(138, 147)",1,0,1,0
"(139, 147)",1,1,0,0
"(140, 147)",1,1,0,0
"(141, 147)",1,0,0,1
"(142, 147)",0,1,1,0
"(143, 147)",1,0,0,1
"(144, 147)",0,1,1,0
"(145, 147)",0,1,0,0
"(146, 147)",1,1,0,0
"(147, 147)",0,1,0,1
"(148, 147)",1,0,1,0
"(149, 147)",0,1,0,0
"(150, 147)",1,1,0,1
"(151, 147)",1,0,1,0
"(152, 147)",0,1,0,1
"(153, 147)",0,0,1,1
"(154, 147)",1,0,1,0
"(155, 147)",0,1,0,1
"(156, 147)",1,0,1,1
"(157, 147)",0,1,1,1
"(158, 147)",0,0,1,0
"(159, 147)",0,1,0,1
"(160, 147)",1,0,1,0
"(161, 147)",0,1,0,1
"(162, 147)",0,1,1,0
"(163, 147)",0,1,0,1
"(164, 147)",0,0,1,1
"(165, 147)",1,0,1,0
"(166, 147)",0,1,0,1
"(167, 147)",1,0,1,0
"(168, 147)",1,0,0,1
"(169, 147)",0,1,1,1
"(170, 147)",0,1,1,1
"(171, 147)",1,0,1,1
"(172, 147)",0,1,1,0
"(173, 147)",1,0,0,1
"(174, 147)",0,1,1,0
"(175, 147)",0,1,0,1
"(176, 147)",0,0,1,1
"(177, 147)",0,0,1,1
"(178, 147)",0,0,1,1
"(179, 147)",0,0,1,1
"(180, 147)",0,0,1,1
"(181, 147)",1,1,1,0
"(182, 147)",1,0,0,1
"(183, 147)",0,0,1,0
"(184, 147)",1,0,0,1
"(185, 147)",0,1,1,0
"(186, 147)",1,1,0,0
"(187, 147)",0,1,0,1
"(188, 147)",1,0,1,0
"(189, 147)",1,1,0,0
"(190, 147)",1,0,0,1
"(191, 147)",1,0,1,0
"(192, 147)",0,1,0,1
"(193, 147)",1,0,1,0
"(194, 147)",1,1,0,0
"(195, 147)",1,0,0,1
"(196, 147)",0,1,1,0
"(197, 147)",0,0,0,1
"(198, 147)",1,1,1,0
"(199, 147)",1,0,0,0
"(200, 147)",1,1,0,0
"(1, 148)",0,1,0,1
"(2, 148)",0,0,1,1
"(3, 148)",0,0,1,1
"(4, 148)",0,0,1,1
"(5, 148)",0,0,1,1
"(6, 148)",1,1,1,0
"(7, 148)",1,0,0,1
"(8, 148)",1,0,1,0
"(9, 148)",1,1,0,0
"(10, 148)",0,1,0,1
"(11, 148)",0,0,1,1
"(12, 148)",0,1,1,0
"(13, 148)",0,1,0,1
"(14, 148)",1,0,1,0
"(15, 148)",1,0,0,1
"(16, 148)",0,0,1,1
"(17, 148)",1,0,1,0
"(18, 148)",0,1,0,0
"(19, 148)",1,0,0,1
"(20, 148)",1,0,1,0
"(21, 148)",1,1,0,1
"(22, 148)",0,1,1,0
"(23, 148)",1,1,0,0
"(24, 148)",0,1,0,1
"(25, 148)",0,0,1,1
"(26, 148)",0,0,1,1
"(27, 148)",1,0,1,0
"(28, 148)",0,1,0,1
"(29, 148)",1,1,1,0
"(30, 148)",1,1,0,1
"(31, 148)",0,1,1,0
"(32, 148)",1,0,0,0
"(33, 148)",1,1,0,0
"(34, 148)",1,1,0,0
"(35, 148)",0,1,0,1
"(36, 148)",1,0,1,0
"(37, 148)",1,1,0,0
"(38, 148)",1,1,0,0
"(39, 148)",0,1,0,1
"(40, 148)",0,0,1,1
"(41, 148)",1,0,1,1
"(42, 148)",0,0,1,0
"(43, 148)",0,1,0,1
"(44, 148)",1,0,1,0
"(45, 148)",1,0,0,1
"(46, 148)",1,0,1,0
"(47, 148)",1,1,0,1
"(48, 148)",0,1,1,0
"(49, 148)",0,0,0,1
"(50, 148)",1,1,1,0
"(51, 148)",0,1,0,1
"(52, 148)",0,0,1,1
"(53, 148)",0,0,1,1
"(54, 148)",0,1,1,0
"(55, 148)",1,0,0,1
"(56, 148)",1,0,1,0
"(57, 148)",1,1,0,0
"(58, 148)",1,0,0,1
"(59, 148)",0,1,1,1
"(60, 148)",0,1,1,0
"(61, 148)",1,0,0,1
"(62, 148)",0,1,1,0
"(63, 148)",1,1,0,0
"(64, 148)",1,1,0,0
"(65, 148)",1,1,0,0
"(66, 148)",0,1,0,1
"(67, 148)",1,0,1,0
"(68, 148)",1,0,0,1
"(69, 148)",0,0,1,1
"(70, 148)",0,1,1,0
"(71, 148)",1,1,0,0
"(72, 148)",1,0,0,0
"(73, 148)",0,1,0,1
"(74, 148)",0,0,1,1
"(75, 148)",1,0,1,0
"(76, 148)",0,1,0,1
"(77, 148)",0,0,1,0
"(78, 148)",1,1,0,0
"(79, 148)",1,1,0,1
"(80, 148)",0,0,1,1
"(81, 148)",0,0,1,1
"(82, 148)",0,0,1,1
"(83, 148)",0,1,1,0
"(84, 148)",1,0,0,1
"(85, 148)",0,0,1,1
"(86, 148)",0,0,1,1
"(87, 148)",0,0,1,1
"(88, 148)",0,1,1,0
"(89, 148)",0,1,0,1
"(90, 148)",0,1,1,0
"(91, 148)",1,1,0,0
"(92, 148)",1,1,0,0
"(93, 148)",1,0,0,0
"(94, 148)",1,1,0,0
"(95, 148)",1,1,0,0
"(96, 148)",1,1,0,0
"(97, 148)",1,1,0,0
"(98, 148)",0,0,0,1
"(99, 148)",0,1,1,1
"(100, 148)",1,0,1,0
"(101, 148)",0,1,0,1
"(102, 148)",1,1,1,0
"(103, 148)",0,1,0,1
"(104, 148)",0,0,1,1
"(105, 148)",1,0,1,0
"(106, 148)",0,1,0,1
"(107, 148)",1,1,1,0
"(108, 148)",1,0,0,1
"(109, 148)",1,0,1,0
"(110, 148)",0,1,0,1
"(111, 148)",1,0,1,0
"(112, 148)",0,1,0,1
"(113, 148)",1,0,1,0
"(114, 148)",1,1,0,0
"(115, 148)",0,1,0,0
"(116, 148)",1,1,0,1
"(117, 148)",1,0,1,0
"(118, 148)",1,1,0,0
"(119, 148)",1,0,0,1
"(120, 148)",0,1,1,0
"(121, 148)",1,0,0,1
"(122, 148)",1,0,1,0
"(123, 148)",0,1,0,1
"(124, 148)",1,0,1,1
"(125, 148)",1,0,1,0
"(126, 148)",1,1,0,0
"(127, 148)",1,1,0,0
"(128, 148)",0,1,0,1
"(129, 148)",1,1,1,0
"(130, 148)",1,0,0,1
"(131, 148)",0,1,1,0
"(132, 148)",0,1,0,1
"(133, 148)",1,0,1,1
"(134, 148)",0,0,1,1
"(135, 148)",0,0,1,1
"(136, 148)",0,0,1,1
"(137, 148)",0,1,1,0
"(138, 148)",0,1,0,1
"(139, 148)",0,1,1,1
"(140, 148)",0,1,1,0
"(141, 148)",0,1,0,1
"(142, 148)",1,0,1,0
"(143, 148)",1,1,0,0
"(144, 148)",1,0,0,1
"(145, 148)",1,0,1,0
"(146, 148)",1,1,0,1
"(147, 148)",1,0,1,0
"(148, 148)",0,1,0,1
"(149, 148)",1,0,1,0
"(150, 148)",0,1,0,0
"(151, 148)",1,1,0,0
"(152, 148)",0,0,0,1
"(153, 148)",0,0,1,1
"(154, 148)",0,1,1,1
"(155, 148)",1,0,1,0
"(156, 148)",0,1,0,1
"(157, 148)",0,0,1,0
"(158, 148)",1,0,0,1
"(159, 148)",0,0,1,1
"(160, 148)",0,1,1,0
"(161, 148)",1,0,0,1
"(162, 148)",1,0,1,0
"(163, 148)",1,0,0,1
"(164, 148)",0,0,1,1
"(165, 148)",0,1,1,0
"(166, 148)",1,0,0,1
"(167, 148)",0,1,1,0
"(168, 148)",0,1,0,1
"(169, 148)",1,0,1,1
"(170, 148)",0,0,1,0
"(171, 148)",0,1,0,1
"(172, 148)",1,0,1,0
"(173, 148)",0,1,0,1
"(174, 148)",0,0,1,1
"(175, 148)",1,0,1,0
"(176, 148)",1,0,0,1
"(177, 148)",0,0,1,1
"(178, 148)",0,0,1,1
"(179, 148)",0,0,1,1
"(180, 148)",0,0,1,1
"(181, 148)",1,1,1,0
"(182, 148)",0,1,0,1
"(183, 148)",1,0,1,0
"(184, 148)",0,1,0,1
"(185, 148)",1,0,1,0
"(186, 148)",1,1,0,0
"(187, 148)",1,0,0,1
"(188, 148)",0,1,1,0
"(189, 148)",0,1,0,1
"(190, 148)",0,1,1,0
"(191, 148)",1,1,0,0
"(192, 148)",1,0,0,1
"(193, 148)",0,1,1,0
"(194, 148)",0,1,0,1
"(195, 148)",0,1,1,0
"(196, 148)",1,0,0,1
"(197, 148)",1,0,1,1
"(198, 148)",1,1,1,0
"(199, 148)",1,1,0,1
"(200, 148)",0,1,1,0
"(1, 149)",1,0,0,1
"(2, 149)",1,0,1,0
"(3, 149)",1,0,0,1
"(4, 149)",0,0,1,1
"(5, 149)",0,0,1,1
"(6, 149)",0,1,1,0
"(7, 149)",1,1,0,0
"(8, 149)",1,1,0,0
"(9, 149)",0,1,0,1
"(10, 149)",0,0,1,0
"(11, 149)",1,0,0,1
"(12, 149)",0,0,1,1
"(13, 149)",0,0,1,1
"(14, 149)",1,1,1,0
"(15, 149)",0,1,0,1
"(16, 149)",1,0,1,0
"(17, 149)",1,1,0,0
"(18, 149)",1,0,0,1
"(19, 149)",0,1,1,0
"(20, 149)",1,1,0,0
"(21, 149)",1,1,0,0
"(22, 149)",1,0,0,1
"(23, 149)",0,1,1,0
"(24, 149)",0,0,0,1
"(25, 149)",1,0,1,1
"(26, 149)",1,0,1,0
"(27, 149)",0,1,0,1
"(28, 149)",1,0,1,0
"(29, 149)",1,1,0,0
"(30, 149)",1,1,0,0
"(31, 149)",1,0,0,1
"(32, 149)",0,1,1,0
"(33, 149)",1,1,0,0
"(34, 149)",0,1,0,1
"(35, 149)",1,0,1,0
"(36, 149)",0,1,0,1
"(37, 149)",0,1,1,0
"(38, 149)",1,1,0,0
"(39, 149)",0,0,0,1
"(40, 149)",1,0,1,0
"(41, 149)",1,1,0,0
"(42, 149)",1,0,0,1
"(43, 149)",1,0,1,0
"(44, 149)",0,1,0,1
"(45, 149)",0,1,1,0
"(46, 149)",1,1,0,0
"(47, 149)",1,1,0,0
"(48, 149)",1,0,0,1
"(49, 149)",1,0,1,0
"(50, 149)",1,1,0,0
"(51, 149)",1,0,0,1
"(52, 149)",0,0,1,1
"(53, 149)",0,0,1,1
"(54, 149)",1,0,1,0
"(55, 149)",1,1,0,0
"(56, 149)",0,1,0,1
"(57, 149)",0,1,1,0
"(58, 149)",1,1,0,1
"(59, 149)",0,0,1,1
"(60, 149)",0,0,1,0
"(61, 149)",0,1,0,1
"(62, 149)",1,0,1,0
"(63, 149)",0,1,0,1
"(64, 149)",0,1,1,0
"(65, 149)",1,1,0,0
"(66, 149)",1,0,0,1
"(67, 149)",0,1,1,1
"(68, 149)",0,1,1,0
"(69, 149)",1,0,0,1
"(70, 149)",1,0,1,1
"(71, 149)",0,1,1,0
"(72, 149)",0,1,0,1
"(73, 149)",1,0,1,1
"(74, 149)",1,0,1,0
"(75, 149)",1,1,0,0
"(76, 149)",1,0,0,1
"(77, 149)",1,0,1,0
"(78, 149)",1,1,0,0
"(79, 149)",1,1,0,0
"(80, 149)",1,0,0,0
"(81, 149)",1,0,0,1
"(82, 149)",1,0,1,0
"(83, 149)",1,0,0,1
"(84, 149)",0,1,1,0
"(85, 149)",1,0,0,1
"(86, 149)",0,0,1,1
"(87, 149)",0,0,1,1
"(88, 149)",1,0,1,0
"(89, 149)",1,0,0,1
"(90, 149)",0,0,1,1
"(91, 149)",0,1,1,0
"(92, 149)",0,1,0,1
"(93, 149)",1,1,1,0
"(94, 149)",0,1,0,1
"(95, 149)",0,1,1,0
"(96, 149)",1,1,0,0
"(97, 149)",0,1,0,1
"(98, 149)",1,0,1,0
"(99, 149)",1,0,0,1
"(100, 149)",0,1,1,0
"(101, 149)",1,0,0,0
"(102, 149)",1,1,0,0
"(103, 149)",1,0,0,1
"(104, 149)",0,0,1,0
"(105, 149)",0,1,0,1
"(106, 149)",1,0,1,0
"(107, 149)",0,1,0,0
"(108, 149)",1,1,0,0
"(109, 149)",1,1,0,0
"(110, 149)",1,0,0,0
"(111, 149)",1,1,0,0
"(112, 149)",1,0,0,1
"(113, 149)",0,1,1,0
"(114, 149)",0,1,0,1
"(115, 149)",1,0,1,0
"(116, 149)",1,1,0,0
"(117, 149)",1,1,0,0
"(118, 149)",0,1,0,1
"(119, 149)",0,1,1,0
"(120, 149)",1,0,0,1
"(121, 149)",0,1,1,0
"(122, 149)",0,1,0,1
"(123, 149)",1,0,1,0
"(124, 149)",1,1,0,0
"(125, 149)",1,1,0,0
"(126, 149)",1,1,0,0
"(127, 149)",0,1,0,1
"(128, 149)",0,0,1,0
"(129, 149)",1,1,0,0
"(130, 149)",0,1,0,1
"(131, 149)",1,0,1,1
"(132, 149)",1,0,1,0
"(133, 149)",0,1,0,1
"(134, 149)",0,0,1,1
"(135, 149)",1,0,1,0
"(136, 149)",0,0,0,1
"(137, 149)",0,0,1,1
"(138, 149)",1,0,1,1
"(139, 149)",1,0,1,0
"(140, 149)",1,0,0,1
"(141, 149)",0,0,1,1
"(142, 149)",0,1,1,0
"(143, 149)",0,1,0,1
"(144, 149)",0,1,1,0
"(145, 149)",1,1,0,0
"(146, 149)",0,1,0,0
"(147, 149)",1,1,0,0
"(148, 149)",1,0,0,0
"(149, 149)",0,1,0,1
"(150, 149)",1,0,1,0
"(151, 149)",1,1,0,0
"(152, 149)",1,0,0,1
"(153, 149)",0,0,1,1
"(154, 149)",1,0,1,0
"(155, 149)",0,1,0,1
"(156, 149)",0,0,1,1
"(157, 149)",1,0,1,0
"(158, 149)",1,1,0,0
"(159, 149)",0,0,0,1
"(160, 149)",0,0,1,1
"(161, 149)",0,1,1,0
"(162, 149)",0,1,0,1
"(163, 149)",0,1,1,1
"(164, 149)",0,0,1,1
"(165, 149)",0,0,1,1
"(166, 149)",1,1,1,0
"(167, 149)",1,0,0,1
"(168, 149)",0,0,1,1
"(169, 149)",0,1,1,0
"(170, 149)",1,0,0,1
"(171, 149)",0,0,1,1
"(172, 149)",0,1,1,1
"(173, 149)",0,0,1,0
"(174, 149)",1,0,0,1
"(175, 149)",1,1,1,0
"(176, 149)",0,1,0,0
"(177, 149)",1,0,0,1
"(178, 149)",0,0,1,1
"(179, 149)",0,0,1,1
"(180, 149)",1,0,1,0
"(181, 149)",0,1,0,1
"(182, 149)",0,0,1,1
"(183, 149)",1,1,1,0
"(184, 149)",1,0,0,0
"(185, 149)",0,1,0,1
"(186, 149)",0,1,1,0
"(187, 149)",0,1,0,1
"(188, 149)",1,0,1,0
"(189, 149)",0,0,0,1
"(190, 149)",0,0,1,1
"(191, 149)",0,1,1,1
"(192, 149)",0,1,1,0
"(193, 149)",1,0,0,1
"(194, 149)",0,0,1,1
"(195, 149)",0,0,1,1
"(196, 149)",0,1,1,0
"(197, 149)",1,1,0,0
"(198, 149)",1,1,0,0
"(199, 149)",0,1,0,1
"(200, 149)",1,0,1,0
"(1, 150)",1,1,0,0
"(2, 150)",0,1,0,0
"(3, 150)",1,1,0,0
"(4, 150)",1,0,0,1
"(5, 150)",0,0,1,1
"(6, 150)",1,0,1,1
"(7, 150)",0,1,1,0
"(8, 150)",0,1,0,1
"(9, 150)",0,0,1,1
"(10, 150)",0,0,1,1
"(11, 150)",0,1,1,0
"(12, 150)",1,0,0,1
"(13, 150)",0,0,1,0
"(14, 150)",1,1,0,0
"(15, 150)",1,0,0,1
"(16, 150)",0,1,1,0
"(17, 150)",1,1,0,0
"(18, 150)",0,1,0,1
"(19, 150)",1,0,1,0
"(20, 150)",1,1,0,0
"(21, 150)",1,1,0,0
"(22, 150)",0,1,0,1
"(23, 150)",0,0,1,1
"(24, 150)",1,0,1,0
"(25, 150)",0,1,0,0
"(26, 150)",0,1,0,1
"(27, 150)",1,0,1,0
"(28, 150)",1,1,0,0
"(29, 150)",0,1,0,0
"(30, 150)",1,1,0,0
"(31, 150)",0,1,0,1
"(32, 150)",1,0,1,0
"(33, 150)",0,1,0,1
"(34, 150)",1,0,1,0
"(35, 150)",0,1,0,1
"(36, 150)",1,0,1,0
"(37, 150)",0,0,0,1
"(38, 150)",0,1,1,1
"(39, 150)",1,0,1,0
"(40, 150)",1,1,0,0
"(41, 150)",1,1,0,0
"(42, 150)",1,1,0,0
"(43, 150)",1,1,0,1
"(44, 150)",0,0,1,1
"(45, 150)",0,0,1,0
"(46, 150)",1,1,0,0
"(47, 150)",0,1,0,1
"(48, 150)",0,1,1,0
"(49, 150)",1,1,0,0
"(50, 150)",0,1,0,0
"(51, 150)",1,1,0,0
"(52, 150)",0,0,0,1
"(53, 150)",1,0,1,0
"(54, 150)",1,1,0,0
"(55, 150)",0,1,0,1
"(56, 150)",1,0,1,0
"(57, 150)",0,0,0,1
"(58, 150)",0,1,1,0
"(59, 150)",1,0,0,1
"(60, 150)",0,0,1,1
"(61, 150)",1,0,1,0
"(62, 150)",0,1,0,1
"(63, 150)",1,0,1,0
"(64, 150)",1,0,0,1
"(65, 150)",1,1,1,0
"(66, 150)",1,1,0,0
"(67, 150)",1,0,0,1
"(68, 150)",1,0,1,0
"(69, 150)",1,1,0,0
"(70, 150)",0,1,0,1
"(71, 150)",0,0,1,1
"(72, 150)",1,0,1,0
"(73, 150)",0,1,0,0
"(74, 150)",0,1,0,1
"(75, 150)",1,1,1,0
"(76, 150)",1,1,0,0
"(77, 150)",0,1,0,1
"(78, 150)",0,1,1,0
"(79, 150)",0,1,0,1
"(80, 150)",0,1,1,0
"(81, 150)",1,1,0,0
"(82, 150)",0,1,0,1
"(83, 150)",0,1,1,0
"(84, 150)",1,0,0,1
"(85, 150)",0,1,1,0
"(86, 150)",1,0,0,0
"(87, 150)",1,0,0,1
"(88, 150)",0,1,1,0
"(89, 150)",0,1,0,1
